Booking_ID,Property_ID,Date_ID,Customer_ID,Host_ID,Revenue,Nights_Booked,Number_of_Guests,Cleaning_Fee,Service_Fee
488,9,1237,3681,131,1172.17,20,7,101.52,64.51
489,1236,1558,4716,293,1453.19,16,8,101.99,65.61
490,1449,1188,888,31,2474.27,21,5,62.86,138.13
491,1032,952,1659,97,2428.01,21,2,190.75,44.88
492,1295,1175,1987,250,213.76,13,5,46.92,55.14
493,262,700,2931,65,4860.85,2,7,53.98,55.0
494,815,886,2302,75,3434.8,6,7,77.45,53.62
495,471,292,3917,216,1877.54,20,3,41.63,133.8
496,238,909,2807,111,3682.63,6,7,155.32,100.89
497,1008,806,4854,215,2213.52,16,7,163.36,90.53
498,68,1296,3150,219,3243.35,5,4,193.26,10.6
499,167,726,2499,289,641.77,13,4,168.8,29.99
500,1258,262,2559,44,1299.55,10,7,113.12,28.33
501,477,915,4299,246,1270.67,8,7,76.38,42.58
502,174,1761,286,256,3881.53,13,2,120.53,32.3
503,1073,667,240,125,3492.05,20,7,27.74,92.68
504,564,1221,1249,78,2252.13,15,2,160.36,122.11
505,1169,1330,1904,269,2531.01,5,1,195.11,82.86
506,18,1218,2829,179,1229.81,12,1,27.91,116.27
507,1338,1487,3708,165,4348.27,10,6,166.39,73.1
508,1006,890,4682,131,4660.22,9,3,57.94,44.53
509,1322,1336,873,123,365.26,1,7,142.36,126.73
510,153,1363,3972,289,467.58,8,2,61.2,43.08
511,954,731,1458,285,508.05,12,5,101.94,98.69
512,1262,1473,4661,114,270.15,9,4,80.06,37.34
513,737,991,4469,181,4992.01,8,4,142.33,78.79
514,213,1457,2171,293,473.79,9,1,142.89,55.12
515,103,1433,4828,257,3625.91,14,5,73.19,57.3
516,482,587,3514,154,2711.01,20,7,169.76,87.03
517,13,1417,1704,166,1365.81,16,2,72.85,13.52
518,1011,1248,4730,172,4249.26,11,5,109.36,63.77
519,499,311,4062,136,4465.06,11,5,159.86,54.74
520,54,601,2520,52,585.84,15,2,137.15,18.21
521,74,281,3211,156,793.15,1,5,107.75,108.09
522,1369,653,4284,117,2653.42,1,6,150.68,63.78
523,1035,733,3767,70,3627.03,8,7,130.02,13.14
524,1477,537,3647,109,344.43,2,7,127.33,50.86
525,699,1198,2849,14,963.01,19,3,135.58,144.83
526,713,1649,4760,22,4756.92,8,1,34.18,124.4
527,508,1043,1787,38,907.05,5,5,107.93,53.77
528,944,240,2039,71,3728.28,20,1,116.94,100.16
529,177,201,2502,105,4619.85,6,4,105.61,88.15
530,1477,605,3279,20,3196.5,1,3,140.18,41.19
531,203,725,1283,254,4147.91,18,2,193.07,85.0
532,648,1287,2074,38,4164.67,9,5,33.22,65.77
533,788,1704,1549,92,2666.09,1,4,77.24,17.11
534,1049,1040,4817,203,2260.76,3,1,126.16,137.38
535,1372,992,1226,293,117.6,16,1,31.87,90.86
536,270,268,146,121,3617.12,16,6,59.94,149.63
537,1410,1431,798,94,1331.11,7,8,87.7,18.52
538,115,1270,294,53,1021.71,2,1,184.31,92.38
539,875,43,3603,157,3719.28,9,4,115.73,61.13
540,1488,927,4098,111,4022.57,8,1,35.32,129.44
541,1481,1592,1891,81,1765.44,3,3,140.7,127.47
542,1405,1754,4887,148,3519.57,15,6,126.83,120.76
543,132,1267,684,140,4419.09,14,1,30.9,35.17
544,724,1419,2802,109,274.66,5,8,104.91,141.28
545,916,158,2643,150,2510.87,5,6,81.47,118.05
546,356,1192,39,227,3909.69,3,7,118.87,140.01
547,430,1794,3345,2,2846.51,1,5,86.19,118.23
548,805,918,4489,35,1422.01,2,3,124.41,16.51
549,18,1367,3702,263,399.07,17,5,98.44,43.76
550,219,251,4175,24,890.75,4,4,107.27,45.94
551,1490,1596,3880,138,1364.62,5,7,35.06,29.37
552,1486,474,645,26,2952.06,19,6,111.31,80.74
553,1463,1372,4568,280,1442.08,8,5,45.86,131.33
554,657,417,4212,230,4036.18,11,8,31.65,82.31
555,1041,1403,2957,72,1933.94,14,5,115.7,143.12
556,599,1606,432,68,2482.67,1,5,95.53,35.17
557,716,224,2999,242,139.29,8,2,64.84,94.32
558,1272,214,2732,194,343.14,2,6,42.61,76.2
559,276,1677,3042,298,1993.03,1,8,94.78,48.63
560,1295,1465,843,63,4928.9,8,1,125.65,13.95
561,1189,1733,23,73,1089.99,2,7,122.52,25.81
562,955,1614,3013,198,3665.95,19,6,42.53,128.18
563,1062,1540,287,298,4160.88,16,8,151.05,139.78
564,1250,1647,4161,109,1414.32,12,7,119.77,90.77
565,1164,1803,4859,192,1807.9,3,3,46.58,114.49
566,492,402,511,41,1798.43,11,8,182.81,18.81
567,1102,864,1811,177,2854.37,7,3,139.44,132.13
568,902,879,4924,37,3992.17,8,4,101.0,31.63
569,1198,1750,686,149,1449.45,19,1,48.2,131.67
570,1396,1092,1896,260,1614.0,3,1,91.94,56.72
571,1473,596,1715,201,4436.04,5,6,130.44,11.72
572,435,344,518,80,1744.35,4,6,129.21,99.64
573,1456,835,3576,288,3802.56,18,7,179.97,99.58
574,1144,1265,3882,143,4390.51,14,4,91.21,10.4
575,731,1115,4000,213,4119.68,12,2,39.2,38.23
576,485,1731,1080,201,832.45,8,4,164.89,44.75
577,297,1019,1373,285,4487.7,12,1,36.2,95.47
578,1474,1694,615,39,2058.29,18,2,112.79,65.64
579,1494,287,1910,274,1566.1,12,6,155.05,137.06
580,430,689,1733,113,4866.56,10,6,130.24,95.23
581,924,1198,4989,38,4769.25,12,2,37.26,71.66
582,645,557,3802,253,4493.69,19,1,48.45,90.21
583,1400,1140,2592,168,294.9,6,7,112.56,63.16
584,237,920,3438,98,4843.06,7,7,67.57,109.26
585,1411,983,654,289,2419.69,13,2,36.89,134.59
586,1139,746,2132,253,199.98,10,7,70.1,87.46
587,227,521,1840,299,1192.84,1,5,197.9,72.43
588,626,1068,2730,167,3166.82,13,6,137.68,47.79
589,220,1492,946,245,4347.83,20,8,141.57,26.86
590,188,252,4807,222,2931.83,8,6,123.6,18.95
591,802,417,1294,150,4176.67,1,5,35.89,148.5
592,778,1287,2755,138,572.45,8,2,121.22,115.45
593,761,1485,4912,272,3747.6,18,8,42.85,146.1
594,1453,1520,494,7,3229.62,12,1,35.4,24.82
595,569,1788,3492,51,2306.22,17,6,119.09,118.65
596,1074,22,2771,197,1382.4,12,2,190.68,79.29
597,1400,161,792,154,1949.66,5,5,47.41,50.11
598,175,1628,1035,63,211.11,9,7,130.26,149.31
599,1262,1537,4336,86,2776.19,14,6,155.85,108.94
600,154,128,3371,29,1240.44,4,7,31.89,19.0
601,649,654,1662,298,2283.28,13,6,128.96,54.56
602,996,1610,4152,93,3145.22,4,7,73.37,73.7
603,1385,90,2319,182,3216.37,13,4,20.89,122.87
604,85,1489,824,4,4133.62,13,3,76.03,134.7
605,489,1601,1067,87,2935.45,13,7,139.68,42.34
606,1329,1173,4620,52,4439.84,21,6,124.76,62.07
607,194,805,1393,66,4796.37,8,1,121.34,97.27
608,1299,692,3679,160,2071.26,15,4,151.84,88.62
609,1011,1807,2673,264,2745.56,6,3,130.9,54.44
610,172,631,679,47,3778.27,14,3,86.69,34.92
611,715,61,1066,300,2369.25,20,5,76.35,45.4
612,1498,950,3048,192,2854.89,13,6,20.28,46.72
613,452,928,3986,86,3589.16,10,2,65.39,86.3
614,1153,1186,3291,182,1877.17,14,7,73.47,35.54
615,973,1340,4479,79,464.43,19,8,98.94,147.99
616,931,1661,1680,132,1735.09,2,5,80.68,20.16
617,398,947,2532,6,2008.62,6,1,191.32,66.63
618,776,1337,3188,217,983.07,2,3,131.16,66.84
619,56,89,559,247,2951.48,9,4,112.13,21.57
620,1434,194,3856,6,1558.57,18,6,186.01,89.38
621,1153,1438,3911,96,2650.34,9,8,166.04,87.65
622,548,872,4733,186,3376.48,12,4,22.37,138.89
623,902,617,505,272,1821.41,18,7,52.64,63.58
624,369,1107,4381,278,1723.66,12,7,146.59,103.02
625,964,1243,1638,300,4394.1,7,7,100.0,20.77
626,289,1043,297,209,3121.72,9,1,178.43,134.2
627,585,940,3911,209,4997.94,9,1,91.04,146.72
628,96,565,3091,223,2644.79,1,6,77.1,97.58
629,193,1500,2832,213,556.26,13,6,54.14,111.34
630,1355,604,4650,200,1789.13,10,8,85.85,85.37
631,1060,1590,168,62,1982.04,8,3,124.27,127.96
632,1016,515,1232,76,2418.29,15,2,159.92,81.7
633,252,1407,1208,200,4038.89,3,8,93.32,98.45
634,480,1009,1504,221,4262.39,3,1,59.92,50.83
635,121,1142,1104,211,1819.85,10,7,130.44,138.11
636,1159,757,3567,7,4496.76,3,4,34.2,131.21
637,576,1578,4867,218,2100.6,4,5,88.08,15.92
638,310,1330,4146,88,1363.56,3,1,52.77,122.97
639,1429,1113,2128,54,4752.72,13,5,105.63,145.75
640,870,1459,2625,24,2228.51,20,4,49.2,64.21
641,614,829,1581,74,2987.39,14,1,147.24,114.21
642,1039,391,4144,280,3305.54,14,8,63.84,38.72
643,815,1797,490,165,1730.73,13,3,67.19,112.91
644,412,1695,759,19,2114.2,13,1,132.94,127.62
645,321,1624,3383,18,4388.45,7,3,39.52,101.31
646,539,872,789,148,1812.24,3,8,171.63,78.46
647,76,83,927,298,4226.75,18,6,109.68,83.28
648,1256,843,4710,284,964.26,13,6,45.91,55.42
649,1219,920,4791,147,2301.4,1,4,151.43,60.07
650,1100,1691,1734,16,3443.28,18,5,132.28,46.82
651,555,977,1609,197,3953.2,15,3,164.48,55.09
652,342,1286,4897,224,4073.35,12,1,106.51,10.94
653,434,945,4418,196,4976.27,18,6,92.1,128.32
654,1415,1598,2,78,2066.26,7,8,181.73,47.55
655,1000,1461,1451,262,4318.02,17,5,184.71,79.19
656,644,1446,3973,116,4619.76,7,2,185.23,21.77
657,1168,486,2485,125,2419.21,7,5,74.17,105.64
658,1394,885,3640,102,4037.06,1,5,75.71,11.6
659,1195,1074,1364,68,4019.01,6,7,170.56,53.38
660,37,524,3795,25,3218.34,15,1,52.06,126.33
661,757,921,1808,150,4758.75,20,6,104.98,54.39
662,1211,1332,1623,20,4631.88,8,3,159.46,16.62
663,431,1699,2875,47,1999.25,16,6,84.74,138.92
664,647,779,2767,2,1546.06,6,5,190.18,10.56
665,263,711,3636,292,3329.6,17,7,113.73,30.7
666,383,471,232,256,2360.07,6,6,88.61,47.93
667,401,554,4115,250,3610.58,19,2,173.98,132.08
668,824,1800,1606,247,1288.66,9,1,134.64,139.59
669,1353,1508,1843,166,2412.69,16,8,181.14,115.74
670,808,197,3639,210,4231.98,1,7,139.4,89.33
671,903,1736,2236,193,2944.6,9,4,62.33,112.4
672,1206,1704,2141,236,2094.43,7,5,155.62,11.95
673,540,1085,3795,165,4451.11,7,2,38.37,96.15
674,1311,1225,1588,287,388.56,10,3,146.4,46.58
675,392,819,789,94,3691.3,3,1,131.55,28.31
676,1407,810,276,215,578.54,17,7,121.93,91.93
677,391,820,4624,236,2570.6,2,2,105.36,149.13
678,1451,410,1899,76,4333.59,21,2,137.88,112.28
679,751,60,1902,96,1070.42,18,7,102.93,16.79
680,1446,1391,1225,149,1172.38,16,7,199.27,34.01
681,613,1735,2407,27,4952.4,13,3,118.82,84.67
682,720,682,2580,118,1300.68,10,1,135.32,24.33
683,1096,816,4169,133,4358.97,15,6,168.33,107.6
684,1295,1366,1700,186,3191.83,18,7,178.76,35.9
685,484,1579,4109,262,3426.88,12,2,138.0,51.58
686,647,1081,3031,209,4999.03,17,1,52.81,23.59
687,690,989,853,294,2976.91,4,3,199.9,39.93
688,832,459,1161,299,4785.09,9,4,141.85,65.5
689,992,545,3742,195,1183.66,2,1,132.78,22.76
690,237,1826,4137,81,2935.53,13,4,183.55,133.36
691,1482,1014,875,62,51.32,21,6,147.81,50.06
692,442,1233,4508,16,561.01,12,7,160.44,110.4
693,1298,933,1683,90,1346.38,21,1,124.07,109.71
694,1433,71,1296,27,1497.02,4,7,158.96,127.38
695,760,1431,46,210,976.31,7,6,41.05,100.29
696,604,661,2452,164,4590.21,3,3,127.56,129.88
697,775,768,2023,116,77.39,13,5,171.04,32.31
698,186,423,778,63,4186.65,18,4,96.99,116.89
699,959,419,3313,177,94.38,13,8,146.66,71.67
700,855,686,4714,219,1096.17,7,2,171.15,85.1
701,494,377,2086,94,2551.95,8,1,163.47,90.99
702,611,737,4812,269,3314.69,11,6,141.86,35.57
703,938,911,1448,2,1548.83,17,5,60.01,114.88
704,863,1716,102,272,2262.47,9,5,31.12,55.81
705,724,376,1967,168,2403.0,7,1,74.54,11.08
706,635,441,4213,104,640.42,5,8,99.5,14.96
707,231,1187,3070,267,2149.32,14,7,79.75,141.51
708,428,771,4153,154,1713.57,11,2,122.43,102.7
709,61,803,2040,21,1118.2,10,3,24.75,69.01
710,124,967,2278,270,4133.29,19,2,28.52,99.79
711,530,164,3349,273,2864.87,11,5,123.1,39.39
712,1302,1598,4405,280,4073.71,20,1,153.13,18.21
713,542,391,4377,39,1119.64,15,4,166.55,85.92
714,988,173,3016,178,1470.62,9,7,154.05,14.64
715,243,148,2244,163,226.56,16,2,131.99,145.28
716,106,862,515,165,1158.93,7,6,38.86,52.39
717,1202,1687,2045,117,245.53,5,1,185.86,74.84
718,1500,1300,253,80,615.25,18,4,102.15,91.47
719,1491,1817,968,235,59.26,19,5,161.45,115.19
720,289,217,280,96,4203.32,5,7,126.94,33.36
721,699,1650,1548,6,1429.24,18,2,90.97,28.36
722,416,677,1606,165,4195.82,19,2,87.09,41.32
723,531,777,1018,99,438.87,2,2,110.94,56.68
724,348,85,2489,264,2067.55,20,5,22.4,110.17
725,953,1378,3863,198,2377.18,9,3,95.65,137.39
726,908,747,2729,158,2526.29,2,5,166.55,98.26
727,1258,815,3585,110,3475.85,3,2,70.74,84.63
728,1126,1139,234,158,2340.87,14,8,90.32,58.07
729,1471,895,3576,2,1565.34,13,7,122.21,72.42
730,399,1127,2910,288,145.82,8,6,117.6,120.4
731,388,388,3270,220,3762.06,12,1,50.98,106.42
732,504,966,750,231,1942.37,10,3,148.2,83.28
733,1017,1254,2292,4,2732.33,8,5,95.74,110.04
734,306,1730,411,63,4834.48,1,1,59.35,45.48
735,1291,470,3880,251,770.6,4,3,82.73,100.88
736,77,594,153,27,1240.34,8,4,164.05,55.95
737,487,127,2969,153,3919.12,21,8,46.36,59.36
738,1283,696,1958,229,3695.22,12,5,113.35,58.32
739,758,791,2459,16,4507.43,17,7,24.38,11.43
740,82,1725,4265,183,3154.74,20,3,144.78,96.76
741,795,1655,4343,136,2887.07,6,7,188.09,78.53
742,877,884,2537,106,2972.24,6,3,24.28,40.97
743,264,1566,3001,196,4569.95,16,8,170.14,76.63
744,1033,934,4341,219,4334.72,3,5,183.45,39.61
745,1142,1729,2647,32,1752.27,20,7,94.88,99.78
746,592,1769,4521,131,2226.02,11,2,186.48,135.02
747,453,990,3920,229,4486.95,20,8,106.6,114.3
748,207,1588,2642,56,3844.97,3,1,76.83,76.45
749,39,927,2294,79,4331.58,3,1,68.46,65.65
750,1247,1172,4501,50,4943.42,5,4,22.59,43.88
751,224,1511,2893,233,840.19,16,5,126.02,99.6
752,560,1575,1265,49,659.79,9,8,174.73,77.24
753,1092,1794,665,206,1994.41,1,1,153.84,117.01
754,439,1541,4034,239,720.07,15,2,86.4,123.24
755,1050,1252,656,203,3848.04,10,4,37.12,148.13
756,231,1799,696,52,2088.9,3,8,77.79,90.52
757,73,1084,4891,135,4360.13,20,4,41.63,117.73
758,763,114,2642,45,3484.08,16,6,133.12,20.27
759,1454,898,3040,82,3726.78,14,4,76.96,58.56
760,524,741,749,252,4348.02,16,4,172.73,44.59
761,658,482,3821,164,4492.21,4,8,199.05,98.34
762,1048,1243,3347,258,645.0,21,6,102.73,59.36
763,1053,1305,4399,179,3300.61,6,5,133.45,115.99
764,1277,1496,4709,93,1731.04,7,2,79.27,25.2
765,680,118,3408,75,4692.95,9,3,48.57,19.78
766,268,948,3739,116,2223.44,2,1,193.43,103.31
767,1289,1184,836,39,1172.84,18,1,103.62,31.72
768,705,1404,2295,27,4037.17,21,4,58.93,141.49
769,547,948,1003,166,4925.04,7,7,29.92,55.12
770,1004,1349,4416,107,1652.01,14,4,47.75,43.27
771,136,747,4405,293,3993.55,4,5,155.56,58.33
772,1462,1185,2881,231,1267.13,10,3,129.54,34.56
773,468,584,2931,109,2912.27,15,6,62.14,115.9
774,179,1461,3185,260,3239.98,13,3,163.84,88.28
775,1373,551,1018,125,338.03,3,6,199.64,95.63
776,962,952,1364,4,3363.45,6,7,185.57,119.75
777,865,186,1099,35,2467.02,16,4,160.43,39.45
778,234,1617,1359,206,2629.09,17,1,25.77,52.07
779,1167,1519,4290,147,3883.74,21,6,197.69,123.47
780,743,1304,2392,106,502.46,14,6,177.46,30.69
781,156,1188,1884,275,4110.94,18,5,74.01,49.9
782,272,1608,4489,185,493.79,18,7,96.9,43.35
783,1440,1645,3829,31,1862.38,1,3,158.39,36.34
784,1304,134,454,228,4695.91,21,7,45.0,80.62
785,1428,1522,3462,200,3273.04,1,3,111.56,72.81
786,956,635,667,249,2208.55,3,5,137.74,143.15
787,1462,526,836,254,1062.2,12,5,83.9,126.66
788,1023,788,2136,231,4450.18,15,7,166.88,38.95
789,298,1247,3421,49,1594.73,17,2,135.92,128.33
790,30,1688,2920,226,1932.87,2,6,128.48,18.59
791,275,954,1053,104,4175.23,20,8,167.31,91.03
792,69,1592,2429,241,4932.66,12,5,53.87,15.59
793,902,903,2129,233,2821.97,8,3,168.24,144.76
794,363,1175,4997,206,52.56,5,5,64.54,37.58
795,318,687,922,174,667.85,18,6,170.35,130.54
796,383,950,1752,193,3063.83,5,4,179.21,18.82
797,23,273,4323,264,1837.69,1,1,41.35,49.92
798,1113,23,2317,216,1713.44,19,7,162.55,124.08
799,332,440,3275,124,372.73,17,8,185.21,88.29
800,24,111,435,23,4179.91,12,2,55.31,52.39
801,370,439,608,158,2046.81,4,1,47.64,14.39
802,968,798,3442,162,1147.52,16,4,120.95,103.41
803,1305,339,3764,162,3562.48,9,8,28.71,17.06
804,1062,801,146,126,718.02,2,8,94.18,134.07
805,677,185,4137,190,2933.18,4,6,76.98,68.95
806,913,1100,4117,150,141.8,12,8,78.9,144.75
807,155,832,2788,116,3600.35,6,1,99.46,102.96
808,985,1331,2161,114,3334.87,3,5,56.93,105.58
809,218,1087,2250,148,2064.82,21,6,87.2,57.07
810,308,803,2250,38,1167.4,6,2,128.48,33.6
811,240,1524,4364,160,2446.95,17,3,127.88,75.12
812,328,1448,3306,4,296.04,17,3,119.24,139.97
813,623,414,4229,6,4529.54,9,2,120.7,76.62
814,1055,1681,3006,132,1243.02,12,5,137.68,35.94
815,897,1240,488,273,697.35,11,4,134.41,47.36
816,1245,698,292,83,905.23,15,7,106.33,146.25
817,191,683,3830,173,2428.37,17,5,23.56,29.12
818,809,1457,945,57,3238.06,9,4,159.38,86.36
819,131,1540,4057,224,2711.14,19,2,31.37,77.47
820,354,990,2603,267,4528.49,17,8,186.66,46.08
821,1237,205,3703,9,631.22,1,7,126.89,79.4
822,128,1229,2060,55,1800.55,2,5,63.12,66.2
823,385,142,3933,27,4208.71,10,4,23.86,93.19
824,526,202,4053,222,183.71,5,1,32.37,94.51
825,51,1694,1247,126,2892.58,19,4,43.66,39.95
826,580,1567,1458,291,3085.64,19,8,137.24,82.73
827,1053,382,1334,185,2025.35,16,1,43.84,146.81
828,358,1262,2709,266,4685.15,3,1,152.8,126.39
829,1404,894,214,155,1828.65,6,3,194.64,46.6
830,888,126,2906,5,1559.67,10,1,160.49,64.68
831,1401,808,152,193,2998.1,7,8,164.53,51.58
832,773,260,1863,141,4627.61,17,5,186.14,27.66
833,1043,41,1363,233,586.06,13,7,186.18,105.28
834,28,716,481,104,452.85,21,5,194.98,134.07
835,919,310,2552,72,4817.24,16,5,169.08,125.13
836,340,1202,298,192,2329.82,3,2,32.0,36.38
837,1480,926,1246,68,2988.96,1,1,151.02,74.76
838,636,1103,1453,195,1510.0,8,1,108.86,85.83
839,736,1651,484,22,152.28,20,5,69.69,89.82
840,1366,1049,1320,253,945.37,15,6,101.55,128.37
841,903,862,3075,236,518.36,16,5,48.19,79.21
842,121,244,3604,91,946.51,21,6,150.26,125.85
843,1391,1354,2455,199,2582.16,8,8,185.13,30.6
844,130,559,2958,274,1967.28,4,4,68.19,123.6
845,33,518,4176,229,1278.19,9,7,20.25,81.71
846,314,1509,3851,42,2989.52,20,7,96.45,81.88
847,246,1639,1252,211,2596.66,2,5,51.58,109.52
848,414,1394,2828,221,362.75,7,4,168.64,36.92
849,510,1423,3504,207,1915.69,21,1,143.64,118.34
850,715,179,2396,262,4225.8,5,5,180.98,143.64
851,949,1648,2652,194,1749.26,3,6,25.93,67.5
852,227,1221,4782,19,4463.01,6,6,145.77,23.86
853,476,1600,4507,207,1342.01,19,4,160.02,88.12
854,221,381,4862,268,2498.37,13,4,117.53,96.25
855,909,534,561,278,2848.95,17,8,85.94,112.27
856,148,1184,2159,64,1933.58,5,5,144.76,32.73
857,502,821,183,143,4940.64,5,1,147.44,11.94
858,998,1084,788,115,2207.44,6,2,150.49,56.55
859,1468,241,4695,100,2407.59,20,8,35.87,35.54
860,739,715,1674,38,2767.38,2,7,86.85,41.17
861,585,955,4834,201,699.55,6,8,123.23,104.74
862,679,1554,1973,37,2952.26,16,4,78.57,41.97
863,1347,1436,4370,196,1277.67,4,2,63.04,132.96
864,757,204,3478,182,1614.77,13,1,97.67,124.7
865,505,267,3936,238,3946.93,11,3,53.87,88.45
866,816,996,1240,29,874.54,7,6,64.75,66.65
867,24,177,3354,200,836.94,9,6,60.0,101.49
868,546,1014,892,59,3343.97,14,7,101.94,122.82
869,423,1671,4037,281,4365.29,2,4,197.43,93.46
870,1433,1608,2650,195,4779.75,11,4,42.87,125.1
871,895,1158,3860,82,1127.14,15,2,120.4,24.35
872,1491,673,1078,31,4710.66,11,7,93.33,19.43
873,138,212,1282,108,4917.89,17,8,38.74,84.74
874,1167,1343,2038,225,920.45,14,5,97.12,52.76
875,18,921,233,186,4912.77,2,8,42.45,41.5
876,984,1203,4247,132,657.57,20,3,164.99,83.88
877,308,62,3226,85,1903.82,1,2,128.76,116.0
878,1089,254,4891,8,2131.02,7,8,107.67,129.53
879,70,695,2769,87,278.96,21,5,58.55,133.56
880,1119,599,352,222,2898.76,2,8,129.14,101.54
881,162,290,1880,71,4072.32,10,4,128.01,77.4
882,1381,1633,1418,226,4922.9,8,2,40.44,130.36
883,93,224,4757,201,1321.17,15,6,145.42,48.79
884,781,116,4189,72,2035.49,11,3,117.76,145.07
885,299,578,3724,254,500.97,18,4,112.72,24.87
886,523,491,3448,94,3744.19,14,5,39.15,142.57
887,614,764,2783,196,3268.39,21,2,155.07,14.74
888,857,1410,2725,98,1891.21,12,8,178.51,110.4
889,1101,847,4031,129,1425.34,9,8,138.19,131.46
890,478,1414,493,162,2209.7,18,8,75.43,60.35
891,1210,591,3543,59,1493.33,1,6,151.95,144.89
892,151,864,4027,63,4877.89,17,4,83.48,141.24
893,710,368,2548,131,4347.11,8,7,104.2,64.43
894,1398,820,4911,11,4471.6,18,3,150.79,107.52
895,286,884,4429,184,1230.25,4,2,169.87,27.75
896,1050,1621,3956,122,2068.21,10,4,172.76,74.23
897,311,584,3051,260,3854.88,8,1,159.86,129.84
898,451,659,4255,127,4075.69,15,5,44.47,144.11
899,427,581,3308,26,4407.45,1,5,181.5,18.72
900,325,391,3602,188,1370.26,15,5,121.64,23.95
901,447,698,3836,2,4857.52,3,7,27.71,134.18
902,328,552,4553,289,3946.79,21,4,32.31,80.87
903,898,855,4815,101,732.23,12,3,49.61,67.02
904,1264,11,3654,142,4009.09,3,1,198.78,119.96
905,140,7,4776,201,739.91,16,3,66.25,54.44
906,1193,1499,246,216,1571.48,1,4,84.66,92.27
907,261,211,1608,197,656.34,18,1,137.71,65.73
908,978,1595,4079,174,300.3,15,2,111.33,19.61
909,1354,1549,3645,290,2127.97,10,5,148.67,118.46
910,489,282,1257,96,2955.83,15,5,112.85,36.43
911,1110,750,1175,215,1876.06,14,1,178.9,119.54
912,1234,628,4441,85,577.36,2,2,113.18,44.38
913,1122,1701,2737,25,2902.28,11,4,52.15,82.78
914,1155,1293,2602,139,1222.4,19,2,103.51,125.85
915,435,1433,960,108,4561.36,20,8,63.19,107.38
916,1052,1272,3448,280,2430.56,17,4,25.05,145.55
917,1160,256,2217,46,353.43,11,3,179.3,24.26
918,1425,928,3656,66,3664.37,8,8,27.89,84.13
919,322,1660,2904,55,4445.67,1,5,178.84,27.48
920,909,1075,3980,134,2551.99,20,6,72.44,106.23
921,319,1427,2226,39,2046.64,10,3,106.88,115.78
922,860,1116,2914,162,4905.95,15,4,64.14,54.65
923,1110,1627,2010,172,3733.54,6,1,62.99,33.98
924,453,122,1470,100,1982.68,16,4,21.11,73.95
925,708,905,3835,242,4908.36,6,4,188.67,141.83
926,1007,231,401,28,1074.96,15,7,129.34,36.03
927,871,1169,2599,148,3562.04,6,8,89.94,146.45
928,1203,616,1528,143,4457.79,13,6,137.63,25.75
929,1214,785,4429,131,2876.65,3,7,47.01,135.96
930,566,895,779,218,791.07,1,7,73.04,12.29
931,64,433,1758,292,2409.14,10,5,176.38,35.96
932,845,1208,2634,26,2807.23,15,3,179.09,82.37
933,1162,797,863,228,3154.74,4,2,168.36,101.71
934,328,16,1075,187,4791.52,11,4,43.66,95.58
935,499,50,490,5,660.49,17,1,117.8,43.82
936,960,1294,4886,180,3915.01,17,6,33.88,107.87
937,838,36,567,202,4181.84,18,7,138.13,137.0
938,208,1183,3090,39,1779.24,14,1,184.41,28.01
939,802,1176,2121,49,3674.91,15,7,25.43,119.21
940,585,318,2342,68,2564.31,17,5,196.65,85.62
941,1219,649,2273,207,1280.04,15,3,98.84,142.04
942,880,1469,3655,266,791.37,11,7,98.62,120.95
943,1259,1471,2800,215,250.33,1,6,165.5,49.17
944,287,280,971,127,3112.36,21,5,109.41,92.92
945,490,1463,3535,63,4047.96,11,6,155.54,77.92
946,308,1194,307,59,1964.15,11,8,29.39,17.42
947,929,1482,4030,284,1808.78,6,5,49.11,96.54
948,221,362,1052,21,3380.61,4,2,138.51,105.42
949,1300,480,1265,139,4097.41,21,6,154.31,74.28
950,590,1016,439,290,1600.69,17,3,62.52,31.71
951,312,358,3193,66,1545.53,6,2,154.76,67.32
952,1351,1682,3020,275,4598.6,21,6,164.95,67.33
953,1010,1281,1971,22,3589.66,13,7,169.73,105.74
954,1111,742,2689,159,325.32,16,8,172.58,114.05
955,134,814,4419,246,3939.1,20,1,172.72,36.98
956,715,474,58,156,3714.35,12,1,38.58,130.48
957,188,1504,1814,84,3594.29,13,6,156.44,38.09
958,740,750,993,114,485.94,2,2,66.29,57.35
959,1487,832,2461,197,869.62,1,4,118.72,59.66
960,588,792,4478,245,4204.41,15,7,184.93,26.36
961,128,1734,1812,7,2766.89,20,7,115.78,121.62
962,734,655,4908,8,206.83,12,2,40.4,55.62
963,886,1177,2666,217,2695.43,5,1,182.46,100.24
964,34,1440,2692,283,4812.34,6,8,55.06,90.85
965,969,172,1479,34,4407.56,8,8,87.1,88.26
966,1437,1756,1848,288,1789.42,17,7,103.47,138.34
967,513,1488,2555,26,3765.19,15,2,92.32,81.85
968,1363,1442,1500,151,2106.57,7,8,33.84,63.45
969,1318,105,2952,173,1259.17,8,3,90.47,39.84
970,621,469,1663,269,3896.59,2,7,194.13,122.53
971,1089,1696,656,67,4313.55,1,6,137.36,44.57
972,95,1108,2282,158,700.22,6,6,87.8,40.98
973,506,192,974,166,3650.11,8,2,23.69,84.35
974,345,831,869,126,4043.17,8,5,75.08,45.71
975,495,163,1404,262,668.65,14,7,100.97,12.51
976,332,1350,1132,144,92.88,9,2,177.1,107.56
